text,category,category_id,thumb_cmc_pitch,thumb_cmc_yaw,index_mcp_pitch,middle_mcp_pitch,pinky_mcp_pitch,ring_mcp_pitch
只让拇指和食指处于张开状态，其他三指紧扣掌心以稳定姿态。,Precision_Pinch_2,8,250,250,250,0,0,0
食指往下压死，大拇指侧摆压在食指侧面。,Precision_Lateral,11,39,188,0,250,250,250
目标是在不改变抓取目标的前提下，让指尖紧贴并稳定地压在目标表面，确保施力方向一致。,Precision_Lateral,11,39,188,0,250,250,250
将食指按下并保持稳定压触，同时拇指沿食指边缘微微贴压以增加夹持力。,Precision_Lateral,11,39,188,0,250,250,250
完成对目标对象的压下抓持，重点在于食指压下并与拇指贴合在其侧面以稳定姿态。,Precision_Lateral,11,39,188,0,250,250,250
将食指朝下压，拇指从侧面贴靠到食指的侧边以形成稳固夹持。,Precision_Lateral,11,39,188,0,250,250,250
用食指向下压，伴随拇指在一侧贴压以增强抓握的稳固性，确保对象不易滑动。,Precision_Lateral,11,39,188,0,250,250,250
把食指往下压，拇指侧面紧贴食指，保持手指成一直线的夹持状态。,Precision_Lateral,11,39,188,0,250,250,250
以食指下压为主，同时让大拇指在食指侧面微贴，形成对目标的稳定夹持。,Precision_Lateral,11,39,188,0,250,250,250
食指向下施力并保持压触，拇指沿食指侧缘贴紧以提高夹持力。,Precision_Lateral,11,39,188,0,250,250,250
让食指向下压并保持触点，拇指从一侧贴在食指的边缘以提供支撑。,Precision_Lateral,11,39,188,0,250,250,250
在执行动作时，食指向下压紧，拇指靠在食指的一侧，形成稳固的侧向夹持。,Precision_Lateral,11,39,188,0,250,250,250
除了食指以外的所有手指全部弯曲一半。,Single_Index,6,125,250,250,125,125,125
只让食指保持伸直，其它四根手指保持半弯曲状态。,Single_Index,6,125,250,250,125,125,125
只有食指需要保持伸展，其它指头都弯曲到大约半个关节的位置。,Single_Index,6,125,250,250,125,125,125
将食指保持直立，其余四根手指都处于半弯曲的姿态。,Single_Index,6,125,250,250,125,125,125
让食指维持伸展，其他手指以中等角度弯曲。,Single_Index,6,125,250,250,125,125,125
食指保持伸直，其余指头以大约半弯曲来握住目标。,Single_Index,6,125,250,250,125,125,125
除食指之外的所有手指都处于半弯曲，食指保持直线。,Single_Index,6,125,250,250,125,125,125
让食指保持伸展，其它三根和拇指都弯曲到半弯的状态。,Single_Index,6,125,250,250,125,125,125
食指保持直，剩下的手指各自维持半弯曲角度。,Single_Index,6,125,250,250,125,125,125
确保只有食指保持伸直，其余手指保持半弯曲的姿态。,Single_Index,6,125,250,250,125,125,125
把食指展直，其余手指以约半弯的弧度弯曲起来。,Single_Index,6,125,250,250,125,125,125
仅仅把小拇指往外侧尽力伸展张开。,Single_Ring,13,250,250,250,250,250,255
把小拇指尽量向外侧伸展并张开。,Single_Ring,13,250,250,250,250,250,255
仅用力让小拇指往外展开，其他指头保持不动。,Single_Ring,13,250,250,250,250,250,255
把小指向外拉伸至边缘，保持尽量伸直的状态。,Single_Ring,13,250,250,250,250,250,255
让小拇指向外伸展到最大限度，尽量张开。,Single_Ring,13,250,250,250,250,250,255
把小拇指向外侧拉开，尽量伸展到可见的程度。,Single_Ring,13,250,250,250,250,250,255
仅对小拇指施力，向外侧打开并保持张开状态。,Single_Ring,13,250,250,250,250,250,255
用力让小指往外侧展开，保持它的伸展性。,Single_Ring,13,250,250,250,250,250,255
让小拇指向外侧尽可能地伸直并展开。,Single_Ring,13,250,250,250,250,250,255
把小拇指往外拉出，尽量抻直并张开。,Single_Ring,13,250,250,250,250,250,255
只聚焦在小拇指的外侧伸展，其他手指保持不变。,Single_Ring,13,250,250,250,250,250,255
中指弯曲到底，大拇指搭在中指侧面。,Single_Middle,10,39,47,250,0,250,250
目标是完成抓取任务，将目标物体稳定地握住，不涉及具体手指细节的动作描述。,Single_Middle,10,39,47,250,0,250,250
用手指控制的方式让手掌更紧实地包裹目标物体，保持稳固抓握。,Single_Middle,10,39,47,250,0,250,250
请让系统完成对目标物体的稳固抓取与持有，确保物体不会滑落。,Single_Middle,10,39,47,250,0,250,250
以确保握取并固定物体为目标，维持物体的姿态稳定。,Single_Middle,10,39,47,250,0,250,250
中指保持弯曲并接触，拇指在侧面贴合实现稳固握持，确保可控的提放。,Single_Middle,10,39,47,250,0,250,250
拇指与中指的接触点保持紧密，使整只手对目标物体形成夹持。,Single_Middle,10,39,47,250,0,250,250
中指弯曲至接近极限，拇指略微贴合目标物体的侧面，完成稳固抓握。,Single_Middle,10,39,47,250,0,250,250
请让拇指与中指形成夹力，确保在取放过程中物体不易滑动。,Single_Middle,10,39,47,250,0,250,250
把手指以自然的夹持姿态围绕物体，保持对目标的稳定控制。,Single_Middle,10,39,47,250,0,250,250
把中指朝内弯并与拇指贴合，让握持更紧凑，便于提取或置放目标物体。,Single_Middle,10,39,47,250,0,250,250
所有手指全部伸直，只把大拇指往回弯曲成直角。,Single_Thumb,2,0,250,255,255,255,255
目标是将手指伸直，保持抓取稳定，不改变抓取目标的状态。,Single_Thumb,2,0,250,255,255,255,255
把食指、中指、无名指和小拇指全部伸直，拇指仅往回弯成直角。,Single_Thumb,2,0,250,255,255,255,255
所有五指保持伸展，大拇指的关节往回弯到直角位置即可。,Single_Thumb,2,0,250,255,255,255,255
指尖都伸直，但大拇指向后弯曲至与掌心成直角的位置。,Single_Thumb,2,0,250,255,255,255,255
五指直立向前，只有拇指向后弯曲成直角来辅助姿态。,Single_Thumb,2,0,250,255,255,255,255
把所有手指拉直，拇指向口袋方向回折至直角角度。,Single_Thumb,2,0,250,255,255,255,255
手指全伸直，大拇指向后回折，角度保持在直角状态。,Single_Thumb,2,0,250,255,255,255,255
维持指尖伸展的同时，将大拇指向后弯折到与掌面成直角。,Single_Thumb,2,0,250,255,255,255,255
五根手指全部伸直，大拇指往回弯折至直角角度。,Single_Thumb,2,0,250,255,255,255,255
所有指节保持伸直，大拇指向后方弯折至直角位置，确保姿态稳定。,Single_Thumb,2,0,250,255,255,255,255
食指和无名指微微弯曲，中指和小拇指伸直。,Extent_Slight,7,250,250,194,255,194,255
目标是抓到一个小物件时，保持指尖的接触感和姿态即可，不需要描述具体手指名称。请以完成任务为重点进行指令表达。,Extent_Slight,7,250,250,194,255,194,255
把需要触及的目标保持稳定接触，确保指尖与目标之间的相对位置不变，其他细节不涉及指名。,Extent_Slight,7,250,250,194,255,194,255
让手指保持当前环节的抓取状态，确保抓取目标的状态符合要求即可，不描述具体手指名称。,Extent_Slight,7,250,250,194,255,194,255
食指和无名指以微微弯曲的角度保持，中指和小拇指保持伸直，按这个分布完成任务抓取。,Extent_Slight,7,250,250,194,255,194,255
维持两根指尖轻微弯曲的同时，让中指和小拇指保持伸直，确保抓取过程顺畅。,Extent_Slight,7,250,250,194,255,194,255
用普通口吻执行：把需要拿取的目标稳稳夹住，保持两根手指微弯，其它两根伸直即可。,Extent_Slight,7,250,250,194,255,194,255
让手的姿态像是在轻轻托起一个物体，前两指微微弯曲，后两指伸直，方便完成取放动作。,Extent_Slight,7,250,250,194,255,194,255
像给对象一个柔和的握合信号一样，食指与无名指轻微弯曲，中指与小拇指完全伸直，继续执行任务。,Extent_Slight,7,250,250,194,255,194,255
把抓取姿态设定为两根手指微弯，其余两根手指伸直，保持稳定的抓握力和位置。,Extent_Slight,7,250,250,194,255,194,255
就这么定：食指和无名指保持微弯，中指和小拇指保持伸直，完成目标上/下的移动与释放。,Extent_Slight,7,250,250,194,255,194,255
比出一个非常标准的“赞”（大拇指伸出，其余四指握拳）。,Gesture_Social,5,250,79,0,0,0,0
将目标放在状态完成：大拇指伸出，其它四指握拳，表达赞同的含义即可。,Gesture_Social,5,250,79,0,0,0,0
大拇指伸直向上，其余四指紧握成拳，表示认可和赞许。,Gesture_Social,5,250,79,0,0,0,0
拇指向上伸展，其他四指聚拢成拳，如同打出一个标准的赞。,Gesture_Social,5,250,79,0,0,0,0
把拇指伸出并保持竖向，其它四指紧握成拳，传达“赞”的信号。,Gesture_Social,5,250,79,0,0,0,0
大拇指朝外伸展，其他四指握拳，显露出一个明确的赞成手势。,Gesture_Social,5,250,79,0,0,0,0
拇指伸出并略微抬高，四指并拢成拳姿，表示赞同。,Gesture_Social,5,250,79,0,0,0,0
将大拇指伸直且突出，剩下的四根手指紧握成紧凑的拳头，传达赞赏。,Gesture_Social,5,250,79,0,0,0,0
大拇指向前上方伸出，其余四指收拳，呈现标准赞的姿态。,Gesture_Social,5,250,79,0,0,0,0
拇指竖立伸出，其他四指紧扣成拳，明确表达“赞”。,Gesture_Social,5,250,79,0,0,0,0
大拇指向前伸展，四指握拳合拢，形成一个典型的赞手势。,Gesture_Social,5,250,79,0,0,0,0
做出“OK”的手势（拇指食指对捏成环，其余三指张开）。,Gesture_Social,5,95,69,117,250,250,250
目标是做出一个闭环的拇指和食指之间的环，其它三指保持自然张开状态以完成手势。,Gesture_Social,5,95,69,117,250,250,250
把拇指和食指捏成环形，剩下的三指保持伸展，形成OK手势的状态。,Gesture_Social,5,95,69,117,250,250,250
让拇指和食指相触成环，其余三根手指保持放松并向外张开。,Gesture_Social,5,95,69,117,250,250,250
以拇指与食指成环为核心，其他三指保持直立或略微张开来完成动作。,Gesture_Social,5,95,69,117,250,250,250
手势重点在于指尖相接成圈，其他三指保持扩展，表达OK的含义。,Gesture_Social,5,95,69,117,250,250,250
拇指和食指轻轻触碰成圆环，另外三指自然张开，呈现OK姿势。,Gesture_Social,5,95,69,117,250,250,250
用拇指和食指夹成环状，其余三指保持完全伸展以体现正确的OK手势。,Gesture_Social,5,95,69,117,250,250,250
把拇指与食指捏成环，其他三指不要弯折，呈现一个清晰的OK形状。,Gesture_Social,5,95,69,117,250,250,250
以拇指和食指环状相连为特征，剩下的三根手指保持伸直，完成OK动作。,Gesture_Social,5,95,69,117,250,250,250
将拇指和食指并拢成圆环，其他三指维持展开，表达‘OK’的手势,Gesture_Social,5,95,69,117,250,250,250
做出“数字6”的手势（大拇指和小指伸出，代表打电话）。,Gesture_Social,5,255,255,35,35,35,255
以完成打电话的状态为目标，请把手势定格为大拇指和小指伸出，其它手指保持自然。,Gesture_Social,5,255,255,35,35,35,255
大拇指和小指伸出，其余三指保持放松，不对抓取动作进行描述。,Gesture_Social,5,255,255,35,35,35,255
做出像打电话一样的手势，重点是拇指与小指张开，其它指头不设定具体角度。,Gesture_Social,5,255,255,35,35,35,255
用一个通话的姿态展现，只需拇指和小指伸出，其他指头略微放松即可。,Gesture_Social,5,255,255,35,35,35,255
以传达‘要打电话’为目的的姿势，拇指和小指张开，剩余手指不涉及具体弯曲。,Gesture_Social,5,255,255,35,35,35,255
模仿拨号的手势，拇指与小指伸长，其它手指保持自然状态，不描述细节。,Gesture_Social,5,255,255,35,35,35,255
完成打电话的姿势，突出大拇指和小指伸展，其它手指不被作为目标。,Gesture_Social,5,255,255,35,35,35,255
做成像拨打电话的手势，只有拇指和小指张开，其他指头不设定角度。,Gesture_Social,5,255,255,35,35,35,255
呈现‘打电话’的任务导向姿态，拇指与小指伸出，其他指头保持非约束状态。,Gesture_Social,5,255,255,35,35,35,255
以数字6的手势表达通信含义，确保大拇指和小指伸出，其它手指未指定具体弯曲。,Gesture_Social,5,255,255,35,35,35,255
单独伸出小拇指，做出准备拉钩的手势。,Gesture_Social,5,52,171,0,0,0,255
聚焦于完成一个钩取任务的准备状态，让小拇指单独伸出，其他指令暂停动作。,Gesture_Social,5,52,171,0,0,0,255
让小拇指伸出并保持准备拉钩的姿态，其他手指不参与弯曲。,Gesture_Social,5,52,171,0,0,0,255
以准备执行抓取为目标，把小拇指独立伸出，手掌其余指尖保持放松。,Gesture_Social,5,52,171,0,0,0,255
只让小拇指直立，其余手指保持自然张角，作出拉钩的准备姿势。,Gesture_Social,5,52,171,0,0,0,255
将小拇指向前伸展，呈现出即将钩取的状态，其他手指保持不动。,Gesture_Social,5,52,171,0,0,0,255
小拇指单独伸出，形成拉钩前的准备位，其他手指保持静止不参与动作。,Gesture_Social,5,52,171,0,0,0,255
以完成钩取任务为目标，保持小拇指伸直，其他四指不参与弯曲或张展。,Gesture_Social,5,52,171,0,0,0,255
让小拇指独立伸出成钩取准备的姿势，剩下的手指保持放松状态。,Gesture_Social,5,52,171,0,0,0,255
把小拇指单独抬起并伸直，像在说“准备好钩取”，其余手指保持不变。,Gesture_Social,5,52,171,0,0,0,255
在不改变其他指的前提下，单独让小拇指伸出，呈现出拉钩动作的前置姿态。,Gesture_Social,5,52,171,0,0,0,255
伸出三根手指，做出童子军的发誓手势。,Gesture_Social,5,0,255,255,255,255,0
以目标完成为主，保持三根手指伸直，其他指头不参与抓取，完成指定的发誓动作。,Gesture_Social,5,0,255,255,255,255,0
让中指、无名指、食指伸直，其余手指自然放松，完成童子军发誓的姿势。,Gesture_Social,5,0,255,255,255,255,0
把拇指和掌心保持放松，三根指定手指伸展成直线，表示誓言的姿态。,Gesture_Social,5,0,255,255,255,255,0
以发誓的标准姿势呈现：三根手指伸直，其它指头保持不动但不接触物体。,Gesture_Social,5,0,255,255,255,255,0
三根指定手指保持伸展，保持手掌朝向前方，完成童子军誓言的手势。,Gesture_Social,5,0,255,255,255,255,0
将三根手指张开成弧形的纵向排列，其他指头轻轻收放，呈现发誓状态。,Gesture_Social,5,0,255,255,255,255,0
用普通动作表达誓言：仅伸出三根手指，其它指头自然放松不参与弯曲。,Gesture_Social,5,0,255,255,255,255,0
三指伸直并保持同一平面，仿佛在进行庄重的誓言手势，其他指头保持静止。,Gesture_Social,5,0,255,255,255,255,0
保持三根手指笔直伸展，手掌朝前，完成童子军发誓的固定姿态。,Gesture_Social,5,0,255,255,255,255,0
只让三根手指伸直并并排，余下手指保持中性状态，呈现官方发誓的手势。,Gesture_Social,5,0,255,255,255,255,0
伸出食指，指向正前方。,Gesture_Social,5,0,255,255,0,0,0
专注完成对前方目标的指向动作，请保持指尖朝直前方。,Gesture_Social,5,0,255,255,0,0,0
将食指伸直并指向正前方，确保指尖在直线上。,Gesture_Social,5,0,255,255,0,0,0
把食指伸出，朝前方准确指向，其他手指保持放松。,Gesture_Social,5,0,255,255,0,0,0
以食指为箭头，指向前方的目标点，指尖直线前伸。,Gesture_Social,5,0,255,255,0,0,0
让食指伸直并指向前方，保持手掌其它指头自然放置。,Gesture_Social,5,0,255,255,0,0,0
把食指伸直向前，指向正前方，避免偏离目标路径。,Gesture_Social,5,0,255,255,0,0,0
用食指做一个前方的指向标，指尖朝直线方向。,Gesture_Social,5,0,255,255,0,0,0
让食指笔直伸出，直指前方的空间点。,Gesture_Social,5,0,255,255,0,0,0
把食指伸出并朝前方指向，手掌保持自然状态。,Gesture_Social,5,0,255,255,0,0,0
将食指伸直对准正前方，确保指向稳定且清晰。,Gesture_Social,5,0,255,255,0,0,0
做出“停止”的手势，手掌立起，五指并拢伸平。,Gesture_Social,5,250,250,250,250,250,250
专注完成停止动作，让手掌立起并将五指并拢伸直，呈现出静止的信号。,Gesture_Social,5,250,250,250,250,250,250
将手掌竖直抬起，五指紧紧并拢并伸直，表示‘停止’的指令意图。,Gesture_Social,5,250,250,250,250,250,250
以停止为目标，手掌直立，五指并拢伸直，传达不可继续的状态。,Gesture_Social,5,250,250,250,250,250,250
用一个明确的停止信号：手掌向上立起，五指并拢伸直，保持不动。,Gesture_Social,5,250,250,250,250,250,250
把手掌抬直竖起，五根手指并拢并全部伸直，示意停止动作。,Gesture_Social,5,250,250,250,250,250,250
把手掌竖起来，五指合并并伸直，传达要立即停止的意思。,Gesture_Social,5,250,250,250,250,250,250
停止的姿势来临，手掌立起，五指紧贴并且伸直，形成清晰的停止信号。,Gesture_Social,5,250,250,250,250,250,250
以停止为核心姿势：手掌向上立起，五指并拢直伸，指令明确。,Gesture_Social,5,250,250,250,250,250,250
让手掌直立上扬，五指并拢且伸直，发出停止的指令。,Gesture_Social,5,250,250,250,250,250,250
做出停止手势：手掌竖立，五指并拢并伸直，维持不动的状态。,Gesture_Social,5,250,250,250,250,250,250
做出“过来”的手势，手掌朝下，四指弯曲向内勾。,Gesture_Social,5,250,250,200,200,200,200
以完成接近目标为导向，请使手掌朝下、四指向内弯勾，形成可接近物体的姿态。,Gesture_Social,5,250,250,200,200,200,200
不聚焦具体指名，只描述需要把手臂向目标移动并保持手掌向下，四指自然向内弯曲并轻微收拢。,Gesture_Social,5,250,250,200,200,200,200
来啦的意思用动作实现即可，保持手掌向下，四指并拢向内弯，完成接近物体的姿态。,Gesture_Social,5,250,250,200,200,200,200
以完成抓取为目标，让手掌朝下，四指向内弯成钩状，准备接近目标物体。,Gesture_Social,5,250,250,200,200,200,200
专注于任务结果：手掌向下，四指弯曲并向内勾，形成可用于靠近的抓取姿态。,Gesture_Social,5,250,250,200,200,200,200
把指尖位置向目标靠拢，手掌朝下，四指向内弯成钩型，达到接近物体的状态。,Gesture_Social,5,250,250,200,200,200,200
为了实现接近目标，手掌保持向下，四指向内弯并微微收拢，指节保持自然角度。,Gesture_Social,5,250,250,200,200,200,200
聚焦任务完成：手掌朝下，四指向内弯曲成抓取的钩形，便于靠近目标。,Gesture_Social,5,250,250,200,200,200,200
以动作目标为核心，手掌朝下，四指向内弯并聚拢，形成接触点准备接近。,Gesture_Social,5,250,250,200,200,200,200
目标导向的指令：手掌向下，四指向内弯勾住，分步执行以靠近目标物体。,Gesture_Social,5,250,250,200,200,200,200
做出数字“3”的手势。,Gesture_Social,5,92,117,255,255,255,0
目标是把手势做成一个数字3，完成以传达“3”的信息为主。,Gesture_Social,5,92,117,255,255,255,0
将食指与中指弯曲成弧形，拇指与无名指自然收回，呈现“3”的形状。,Gesture_Social,5,92,117,255,255,255,0
用手指指示三，保持三个明确的指尖或三根手指处于弯曲的状态来表示数字3。,Gesture_Social,5,92,117,255,255,255,0
把三根手指并拢成三角形的轮廓，其他手指保持放松。,Gesture_Social,5,92,117,255,255,255,0
把中指与拇指相对，形成“3”字造型，食指略微收拢并呈现曲线。,Gesture_Social,5,92,117,255,255,255,0
三根手指伸展成三的形态，其他两指轻轻合拢并贴近掌心。,Gesture_Social,5,92,117,255,255,255,0
用三根手指做出一个3的轮廓，手掌其余部分保持自然放松。,Gesture_Social,5,92,117,255,255,255,0
把手型调整为像写数字3的姿势，三指形成一个曲线形态。,Gesture_Social,5,92,117,255,255,255,0
三根手指呈现可辨识的弯曲形状，拇指与另两指在侧面微贴，整体像数字3。,Gesture_Social,5,92,117,255,255,255,0
让三根手指以流畅的曲线聚拢成3的轮廓，其他手指不参与动作。,Gesture_Social,5,92,117,255,255,255,0
做出数字“4”的手势（大拇指收进掌心，其余四指张开）。,Gesture_Social,5,92,117,255,255,255,255
以完成数字4为目标，确保拇指收进掌心，其他四指保持张开状态以形成数字4的形态。,Gesture_Social,5,92,117,255,255,255,255
将拇指收回到掌心，其余四指全部伸直并并拢，呈现数字4的手势。,Gesture_Social,5,92,117,255,255,255,255
完成一个数字4的姿态：拇指缩回到掌心，其余四指张开并呈对齐状态。,Gesture_Social,5,92,117,255,255,255,255
把拇指收起放在掌心，剩下的四指完全伸直，形成数字4的视觉效果。,Gesture_Social,5,92,117,255,255,255,255
以数字4为任务核心，确保拇指在掌内，其他四指张开呈现清晰的数字4形状。,Gesture_Social,5,92,117,255,255,255,255
目标是数字4：拇指收进掌中，其余四指完全伸直且整齐展开。,Gesture_Social,5,92,117,255,255,255,255
让手势看起来像数字4，拇指收回到掌心，四指保持伸直并分布均匀。,Gesture_Social,5,92,117,255,255,255,255
执行数字4的手势，拇指缩回掌心，其他四指全部伸展且呈现稳定的角度。,Gesture_Social,5,92,117,255,255,255,255
把拇指收进掌心，剩下的四指伸直并呈现出标准的4形，请保持此姿态。,Gesture_Social,5,92,117,255,255,255,255
为了数字4的姿势，拇指缓缓回到掌心，四指保持伸直与对齐，形成清晰的数字4,Gesture_Social,5,92,117,255,255,255,255
拇指朝下，比出一个“倒赞”的嘲讽手势。,Gesture_Social,5,250,79,0,0,0,0
把手指的姿势调整成一个竖起大拇指下压的姿态，表示对方不值得尊重的嘲讽含义。,Gesture_Social,5,250,79,0,0,0,0
大拇指向下压，其他手指保持轻微弯曲，传达一种蔑视的嘲讽情绪。,Gesture_Social,5,250,79,0,0,0,0
用拇指向下的动作做一个讽刺的手势，强调对方的不被认可。,Gesture_Social,5,250,79,0,0,0,0
拇指朝下、指尖微微弯曲，整体表达一种蔑视的口风和嘲弄意味。,Gesture_Social,5,250,79,0,0,0,0
保持大拇指向下，其它指节自然放松，传达对当前对象的嘲讽态度。,Gesture_Social,5,250,79,0,0,0,0
以拇指向下的姿势呈现，像是在对某事发表轻蔑的评论。,Gesture_Social,5,250,79,0,0,0,0
让大拇指朝下，剩余手指自然并拢，表现出讥讽的姿态。,Gesture_Social,5,250,79,0,0,0,0
把拇指朝下竖出，手掌保持平展，营造一种冷嘲热讽的感觉。,Gesture_Social,5,250,79,0,0,0,0
拇指向下并微微贴合掌面，像是在示意对方不值一提的嘲弄。,Gesture_Social,5,250,79,0,0,0,0
以拇指向下为主导的姿态，其他手指随意舒展，表达一种轻蔑的挑衅感。,Gesture_Social,5,250,79,0,0,0,0
所有的手指再稍微往里弯曲大约十度的样子。,Extent_Slight,7,220,250,220,220,220,220
目标是让手指整体向内弯曲，达到大约10度的弧度以实现握持的准备状态。,Extent_Slight,7,220,250,220,220,220,220
把食指、中指和无名指轻轻向内收拢大约10度，保持拇指与小指的相对稳定。,Extent_Slight,7,220,250,220,220,220,220
将所有手指向内微弯约10度，形成一个轻微收拢的姿态以便接触物体。,Extent_Slight,7,220,250,220,220,220,220
使五指略微向内弯曲，角度约为10度，准备进行抓取动作。,Extent_Slight,7,220,250,220,220,220,220
把手指向内收拢，保持大约10度的内弯，确保指尖对准潜在抓取点。,Extent_Slight,7,220,250,220,220,220,220
手指从指尖到掌部向内微弯，角度大约10度，呈现轻度握持迹象。,Extent_Slight,7,220,250,220,220,220,220
让每根手指轻轻往内弯曲大约10度，形成一个微收的姿态以便接触物体。,Extent_Slight,7,220,250,220,220,220,220
五指稍向内收展，内弯角度约10度，保持自然的握持准备。,Extent_Slight,7,220,250,220,220,220,220
把指节向内微弯约10度，指尖朝向内部形成柔和的握持准备。,Extent_Slight,7,220,250,220,220,220,220
让所有手指向内微曲，大约10度的弯度，呈现出随时可以抓握的姿态。,Extent_Slight,7,220,250,220,220,220,220
手掌不要完全张开，保持大概百分之八十的张开度。,Extent_Half,3,200,255,200,200,200,200
目标是保持手掌大致八成开合，完成对目标物体的稳固抓取状态。,Extent_Half,3,200,255,200,200,200,200
让拇指与其他手指以固定的角度保持约80%的张开度，以便精准控制抓握力度。,Extent_Half,3,200,255,200,200,200,200
保持掌心朝向目标物体，手掌大约处于80%的张开范围，不要完全张开。,Extent_Half,3,200,255,200,200,200,200
不要把手掌张得太开，维持大约八成的开度以便稳固握取目标物。,Extent_Half,3,200,255,200,200,200,200
将手指与掌心维持在大致80%的张开程度，确保抓取动作的稳定性。,Extent_Half,3,200,255,200,200,200,200
手指保持一定的弯曲，掌心张开到约80%的程度，以实现需要的抓握姿态。,Extent_Half,3,200,255,200,200,200,200
保持八成开度的手掌姿态，不将掌心完全摊平，专注于抓取目标。,Extent_Half,3,200,255,200,200,200,200
不要把手完全张开，维持约80%的张合度以适应目标物体的握持。,Extent_Half,3,200,255,200,200,200,200
让手掌保持在大致80%张开的位置，避免完全展开以确保控制性。,Extent_Half,3,200,255,200,200,200,200
维持手掌的张开度在约80%，确保在抓取过程中既不紧也不松。,Extent_Half,3,200,255,200,200,200,200
